address,snapshot1,snapshot2
0x0006230b517b06e63b9086e7a43e4e70c523751d,63352976347748800000
0x002b24bd31cc35c72c78007bb3f309a489af5d26,53119464533503800000
0x00397d81c4b005e86df0492fd468891ad2153377,74978025434295900000
0x00537a7aeaf33b66f8ba73de66512a10f50c1239,70166718787585400000
0x007565a945232d3c434fa5a20e691764702d65cc,1673538080039250000000
0x00be24972a705eeced07053c84f01cc8b860b70b,43956512716481700000
0x0111f8768b123eefe2b4d645af85e331da9c445c,145630434416417000000
0x01252bdb4927bfeed7e4c87a4a33d4da8d3d5aa5,737688634319361000000
0x018f9e9e09d8a3e817128882eaaf9a0d3bb24054,15609790040633400000
0x01c65748f6e291b2d05df8fff86ff5221bfb57d5,218156768742231000000
0x02145c044f5880f9479240f413de7129b58e3e09,21543627019214600000
0x025d776844ac13f1e9b3d454f55137a233b8a3b2,63088430886940300000
0x0274c89ea0e3388a692366c48763245c5433a888,3523980336150250000
0x029a62aa7225fdf44b502a0f3dcfd28b580b5d50,71479050913171000000
0x02b1040cd6746328ba5bc9f81fa7690522cc6df0,143626462500939000000
0x0321aa423f8a97f3929a65aafbaa4878a4760312,5396542514028280000
0x0339cef12a92ecfb9700d051400abfa6ee585c97,10648352129754900000
0x03813ce38a3ed7785fa0920706cc010790c8a05f,301638804982855000000
0x03c25c81e480bc73db92bd71b04c25167891d426,399939081207420000000
0x03d37f058a014ab1fcdd19c92644dbf80ab8c311,151875834597854000000
0x0409ddaf7e22189a847383429818ad3d81659e2a,29417240661889000000
0x04325a2242d24fb0bf23ae5bcb952adcf68359b6,94879616748458000000
0x04d15ee4e0f4195054129f2d84ce2571e3e1a07c,6244224273467380000
0x04ead9464e267451846238a0a18ada31f543a315,997655419616901000000
0x0544a863c353a33717b29c56c90f6b19ebd28c4b,2113642432683070000000
0x055f559be7943de7396999f1406ce1733a8f192d,80484180512487600000
0x05768d66b343c78cd97fa0ec8af168efa65bffdd,1029244509378330000000
0x05d3b3ad61abbaeb848916327d5a1f3b75331ab9,121439901874773000000
0x05dd13154a7104288d56500122d819eea3cc8a34,7120277602193340000
0x06040158f9dd01fb6cc71ad99ec854c1a5a69ee9,4662683564772260000
0x060f0d9fb006115cc9f9345224a1a0e495e60939,2427629335833590000
0x064823bff2072457bf54842c9a4c039c7a7b4b8c,50146932375031900000
0x064d2fa793858e45bd532f02ef385962e7134ee7,355840106019872000000
0x06c0622d0e119e9fc4c6d7b2c84baba2acfaa0dc,1247634343211710000000
0x06f05e06d27f604b064504bd9805f71bc37f5a0e,51409622873325600000
0x06f62b8b2eebde73dd4f0e1fa9b1321d63fd5c3a,58674257300451700000
0x077acdd1302213bde68c40b0d7ade501b7f77c08,16044739968223300000
0x078cb6f44d3cac0d9c98745fd4e331677cf65eb8,6408859246025490000
0x07b13c4c3d45bc30c8ad388e2b649b98f76925c6,7507358986488870000
0x07c96a9dacfa61d2ad35fabb1bb284e49eb22c8b,26925601061327300000
0x084b6d7720d1548364c3bd8aa38274c017a16ef6,87411202286082500000
0x086085a4c2aa12b4b81746cb1fb47558a5b16355,43709074629069700000
0x087f0c224cdb1682f70287daf9846813cfc064e5,237105430766914000000
0x08911eb7a64a9e840e8aa51991acdaaad014d233,71396952175712200000
0x0896642c5420e3bf1b77e1ac2231486eef026dd3,2226215368909070000000
0x089d700d9234107c39704b951690ebce90fe643c,27432025863398000000
0x08eae1c66b5ca9cfb62383af21a68a98faa1024b,135026449965012000000
0x0942086a607b12fe0dd5467620e6231c354ba175,107223991025376000000
0x096c08408a86a5c060ad730b509aa61ee2bcbc6d,130526862822074000000
0x096f8a0d9d8d73f6cb7202700adf2a9d67e0422c,400234127200506000000
0x0974bf6913c762eb143ee7a1e244166e4eb2b5a4,14329055226161100000
0x097da78486d49763b2ad55f19327dc27068f8a20,160480250484688000000
0x0a19cbf9272f3e2afb66e373c44411f41ba80e1e,16122157269602800000
0x0a6dae483f40ace61d088f533adac32de2298e18,296074442697363000000
0x0a719f0c66ced5e256dc2a4f92f6244d564ec42e,1565848107518770000
0x0b219d368d0b8fe6b44fadcc43ee3b43c51ba3d9,2095048569501920000
0x0b25f8417971287f9173a2463544bdb241f1d431,285418037354693000000
0x0b2718935dcd4525c51da8b0f0ca58ac90af345e,22659087177093800000
0x0b2d6aebd93b13174da7fea682e9e3e5189a5c07,15097985885571900000
0x0b396ca0c60120e60cb0f1ea46087c31adf3bf27,171368796021155000000
0x0b6d741c16bd042c5a95c63b2c7ba3e775bb634d,1868715285032750000000
0x0bae81559a7246e0fd4ad434cd330a60b8ecbf70,364297789451426000000
0x0baf78675e80038ea0ba8d7271dbd6afd764661c,444007332054908000000
0x0bcc7b085afbd0994776b78599c08415ffbc6071,808228205208125000000
0x0bd1a237d678f661505e65b190b1b6fbbbeb28c6,4113779928425650000000
0x0c05ed848e840aedfa94ff269d42b8d353446add,22377265072739200000
0x0c2d955eb4f45c60b3ea4e1af7c07da8e9f00165,8886522917253510000000
0x0c368c858593e631d7d1a4ddf2c9a954c027ae28,9913131614734430000
0x0c3fda7875a436810c4e30512f161ea568aa6a41,267311131915501000000
0x0c4978b2f05c913dfd56ab78d31eab0d74be41eb,2693631376211930000
0x0c52a9fa27e40cc03618374c161866e2958aa772,485959030835036000000
0x0c67fa0ecc34813fc01f517276895fa3adcfee37,3586314412499080000
0x0ca82768386fdf00cbe59debbffc1c062eddaad5,96955510239089900000
0x0cc6143c0d19aaf543bf1dfdd771e1b3f56bfc9d,1883894795304880000000
0x0ceaa3fa269877a0fb194ed383605fc2527eb0a0,922962263271965000000
0x0cf84f01c311dc093969136b1814f05b5b3167f6,103827246035320000000
0x0d68f5776674af338690183a88f9e34c8c063a15,122009117030334000000
0x0d9a67fe3b9b9fbe633a9e937db2d27294c9e5fc,9205143860391430000
0x0de290f9717764641b9694c246338a477cff9543,155881679769742000000
0x0dfe9d147a2ae92fa7aa561e485f0d91f13ad301,175907268610916000000
0x0e1a2e379fb9ed15bda0bed2cc83dd63b8bd441f,78031032963584400000
0x0e3c043519def71c1133d0471e32aed070a819a6,7339025548304190000
0x0e66c294b5228605d8a264ec1f9604dfbe9c9926,18347563870760500000
0x0e798c02481b2a91a766f8434a34876f5c0f5627,50409931734914400000
0x0eaaac64f75bcf0d6ad7e400ad812ee0f9688e13,890798927901785000
0x0eb96e0e5569804d7dd81e0631ef45c925f7f39d,50186690981039100000
0x0ecba7501c4d668a254002140c2378b5b1a518b1,652481546819551000
0x0ed03eba8a20183fd087a859dea1776b8d6d713a,23997079853272700000
0x0ed26a54d83d0df3ebbbbf6aac003c9af6874870,32193667775146300000
0x0f739c8e4c1a45853aca83cdd4c06a9e69fa67ab,1090580388285110000000
0x0fa2a5a8ed69d2c5bd9d4e3654dd6891f430f36f,3516616408562430000
0x0fa36ea577ad67c61e0b7631c55bd305533b8c94,14074591332514300000
0x105e96dab0e1288015ed5d56f54d44053f1f82d8,56646909456571800000
0x1091dc01903892abf38d3cac98cb24721d51cb99,1496846575059070000000
0x10cb5a31fd79310d2bb73e66530f849a6cfb2e9b,397497530974312000
0x10ea790037c0391ce8afe2861e9b1ba9045a1eca,1441179741029600000
0x11231493e0a72449f73eb2aa4c68261556befa5a,83993100841417800000
0x112dfc333e0531f6e133d7701632bff835aa734d,12069560861959300000
0x1140aa0ebcf7683097ed354df5c458d6982a537e,80939203730730400
0x11aba5138a07e075a1c4cac6a5fd6cb02523c2b0,11825805024868500000
0x11de56e45b04478bccfdb00bd9077a9fdcd83f53,1545860723428070000000
0x11e7806ea79ccf0bb5ec9f5f00ba474087b5ca98,671960812645365000000
0x11f22509947faa978d020b74b342ef1e169b1b28,40243648266232400000
0x121e75588fbb738cc08000204691771945ed71b6,63854370886365500000
0x125f643cf2147f8c625828b010c360add8ba62da,22266259868138900000
0x12b73269787f985b014174840e5232bb4e089562,3746235257170530000000
0x12ccd882ac5035f1fea80c29e70dd3aefb71bacd,66687532032018800000
0x12d0be9875e08c2d3e47747ae2645acf52112d02,46446203701856200000
0x1351597bb9b8f07e3803d314b6a51f24f975d20d,1050221039921790000000
0x135df8445ffb50a6c3d1c416e88b0f48f04627ef,3134375494588250000
0x13773f12fbc4a673e2c1aea71a1dcf959b608aaa,6936587081390420000
0x14129ec44a32b57d929f3d2fddceeee7d653bae7,42975623452054900000
0x144f44ecaf98335ba59be903b26572126da6a84a,8481793854916890000
0x14627acd7e1873f061f40093685489d80a242dbc,1612477448346460000000
0x14c2cd72e38ee9c7dc0589727530df7d2b513d15,2035708723493490000000
0x14d768309f02e9770482205fc6ebd3c22df4f1cf,203753691438132000000
0x14fc3cb47e826ca8e6de396587280a5d82ecfcc2,433903388263770000000
0x15036961a24849847d1ad399406ed178618cae6d,485103940052178000000
0x15109a4498e5bc5f9aa3e4b43f4a58c86a0a1619,123423219011842000000
0x153625ac017c28d8e09ec9289a3a04c22ace62ea,3152594928804070000
0x153b1053ec81bc645c4e4fdd016fc709872aff08,32856252485212600000
0x1574a47822dc67d7ffd5e9de7b9fa85dbe98ac5f,99757605803746400000
0x157a4daaca6301d5d14701f6b5e99f1e228f0491,7683138337075060000
0x157ca9dcc26be365d9b4639520008f1933349871,3664240003973420000
0x159b526c722976c2ce228474ed51d89103c89dca,1977528746309410000
0x15ee3a6e32864d4247ec41f399cb4ead55cf412f,134911877031019000000
0x1624a1acea88d2cd04fb6c323b831e4e9ebe94ee,109194616221708000000
0x167c6b85d92d00642a4f388fa40cb7a317ca6441,57816841066072200000
0x16e33426fa0da2182318f9493302bc65aef93c12,1236001615117100000000
0x170c46f3603c0ce761ca7dc5339adc60ec71a1c8,15464511777110300000
0x171873568f85266372dd3f644cf7fdfe24c96163,74836024012253500000
0x171af35a6132a6fc5bd549fb1031eac897e0c006,680163657786578000000
0x17a3a19d91426f40bf415ae646fa76b8cbed6a2f,467870959731257000000
0x181f558a4ee55f782131256c6f3062c376e23b69,11725724923063300000
0x1825eccfefa66dc2e2114ddd16e93ff94fffee35,18350280662136800000
0x1852393ea32470cdc62a635ed3a0c7f0dc5fb2fe,30949218522783500000
0x187e202e311ab27175442be9af0b953f23b9edda,933152361088331000000
