"id","staker","amount","total","block","locked_until","timestamp"
692115,"0x5c3aaC3B13Ae184EA1E8F35fC5d91C0cCE331675",381967094,381967094,3443294,1644575295,1623962824
61868,"0x8A06834e2eA22b9BE7775EaC6785A1C964Bd4E11",1500000000,1500000000,3366259,1628850495,1621525912
14525,"0x8Fe248C19972559c1c554C6825ce4C724141aa06",100000000,100000000,3287005,1626431295,1619075068
13013,"0x72574f1767C5B6730be391d6328e7aA617C4e7D7",2555910552,2555910552,3283063,1626431295,1618950671
77025,"0x714E5C411BeA681aFbd1db903CdB901D6b884Bda",15896452128,15896452128,3385637,1631269695,1622128661
61696,"0x88a02111708505f6497f2Db9970580F95254330C",3299847306,3299847306,3365823,1630060095,1621511355
14811,"0x0b6d741C16Bd042C5a95C63b2c7ba3E775bb634d",40000000000,40000000000,3291435,1644575295,1619209295
12542,"0xcA18c4A65416c80583597291aD05bf89e2AE22D9",6740460327,6740460327,3269357,1649413695,1618514039
16200,"0x3003c663eE474a4c8a6dCb7769Ded36Abf75229F",300000000,300000000,3318242,1627640895,1620027941
692223,"0x6714Ff1981fE52937aC424fA3cd283510d882B16",3023282689,3023282689,3443604,1627640895,1623972957
13139,"0xfa5Ded495f9E027dEdB9Fa3FffbF3e1e27bE5b4D",102711585866,102711585866,3284201,1626431295,1618986278
14868,"0x6c1eBdF04F137fA2aA6b7e98D69e99Da5DF1151E",50000000000,50000000000,3292836,1626431295,1619251612
15337,"0x7b501c35a7b4634c92611E7e8C2F2258a135A6D6",12700000000,12700000000,3307025,1627640895,1619688016
16199,"0x5a880Ed3d970ed1f5C5D9c8153Dc23B5D1015c87",100000000,100000000,3318208,1640946495,1620026971
15893,"0xa8d39273dB147cfE8f6dBc78D1e9b35986a603A6",100000000,100000000,3313261,1638527295,1619879846
630861,"0xFEf6042553d8ccABf39bfc49BC3326dAB7fa2b22",2000000000,2000000000,3431608,1643365695,1623582712
76629,"0xdd2d28232EC48c2f08447BE78F0a2b6a74cdBa9d",3756577179,3756577179,3380207,1637317695,1621958285
15460,"0x4F1171110e0436529E9D9306D7bd25dadE527457",200000000,200000000,3309608,1631269695,1619770044
10795,"0x4e22D075361767eFa9EacB1f7187AF8faB12628f",77033689400,77033689400,3245183,1626431295,1617724789
692874,"0x089d700d9234107C39704b951690eBcE90fe643c",9900000000,9900000000,3445797,1626431295,1624044014
614527,"0xCd2b663Bb04C151D2d374f3960377605825b2b6b",883668857,883668857,3421729,1639736895,1623263241
11465,"0x7B9fC64d45fae6176F2E3f30cA703DBf5362Bc56",11806070013,114506070013,3264426,1633688895,1618350181
11130,"0x9B5dFE7965C4A30eAB764ff7abf81b3fa96847Fe",102711585866,102711585866,3252044,1638527295,1617949847
15340,"0xa6644Ed799EF46a1fD31ab04671f76A41611d814",349430255,349430255,3307097,1707474495,1619690301
29852,"0xAA80fA46977A32FE8f69F0e3765CD9197c1e288E",918210905,918210905,3354895,1640946495,1621154957
61859,"0xB65696bE7692F0245Ca15896D1A18335A7984800",11708900473,11708900473,3366157,1628850495,1621522520
631445,"0x14cdf8F84AB910190C86bCCC704f792081b34da8",290147598,290147598,3432962,1705055295,1623627362
14521,"0xDDd37AfE0B39da0335975F3c688725EcE3690c1f",92041890,92041890,3286827,1649413695,1619069700
76371,"0x17c1842fc116610A533dCC1549C6aFc363065C90",1082236264,1082236264,3374377,1689330495,1621779339
76519,"0xd9Bb2DBF16262A5E3fAd7811602251E1a93f873C",764810506,764810506,3377435,1645784895,1621874974
28486,"0x448dBA9a7728251DCaC914B380552187D19F9e4D",8569856747,8569856747,3339669,1626431295,1620677964
620521,"0xeFa9986e463e40F7489780d4Af885F92A9a1F901",3193001510,3193001510,3427768,1627640895,1623460316
22318,"0x822Df343216Dd41e8Bcd389Eae342117462407A7",24000000000,36543857847,3332847,1640946495,1620469194
682691,"0x41400f3A5e2Bae822718e0ba4cd65DE1270BBCb6",25811655944,25811655944,3436470,1625221695,1623741788
608145,"0xa551b98e4Dcf1C02e114fFf359E5A6DdC24C2421",2286722021,2286722021,3416951,1651832895,1623108671
21970,"0xF83A28D52c1b8dE089943e467B5c8B066A32Bf3f",375000000000,375000000000,3332512,1706264895,1620458043
692632,"0xE899b76618F150dcCfeabeeF20Dd091A6e20411d",20716311293,34738375557,3445061,1627640895,1624019252
605473,"0x56f6d65bC755703fD01C2e550a241743f9a8a33C",1400000000,1400000000,3405958,1637317695,1622767658
609543,"0xa193DE0e7a4EcF1103e05995c83bC107a0Dfb802",120907984,120907984,3419027,1628850495,1623175158
605956,"0xA32d657a155B10ee638773D8DFb804a294720687",760218864,760218864,3408631,1655461695,1622850587
11336,"0x431b5DDB0AcE97eBC3d936403ea25831BaD832B6",5000000000,5000000000,3259689,1636108095,1618194790
29684,"0x83BC4EED00cCC496a8A9a8d1AA594eF0cfB1B599",1363787857,1363787857,3348093,1626431295,1620940558
12647,"0xFE08BB41029b176A0aeD0Ad10eC894a9c93acCeF",367767200,367767200,3271048,1640946495,1618570642
28675,"0x01190DA45dE5151e69D906bE9CB2BdE4d486caF8",51355585866,51355585866,3341980,1626431295,1620748877
11661,"0xD3EA93B78FB9218b43da2113C0b84fE07b34Bd9f",18984207835,18984207835,3266001,1649413695,1618402790
15329,"0x581eA42c3ec995D9aDB6f4239db2218B95fC8570",100000000,100000000,3306904,1628850495,1619684016
15991,"0x427Bb6b3499d2545887DFb929F126D6E60c03358",100000000,100000000,3314521,1642156095,1619916662
15009,"0xDd91B25B0103548b5655F5830d16D33f93e65A70",50000000000,180000000000,3296839,1680863295,1619374823
28342,"0x6e5ba5499bd4BBA442Dc88242F9c7929AD3151eE",10000000000,20000000000,3336699,1627640895,1620588372
15290,"0x248ccf6d527a38A731C02D44317323A303f66357",14700000000,14700000000,3305630,1705055295,1619642388
28517,"0x8982A7B1690DeFe310896768F0852d33B1663382",20000000000,20000000000,3339925,1644575295,1620685549
14608,"0xC102288F1aDF931C2D26c594b8E455B950744048",5263165762,5263165762,3287990,1626431295,1619104441
16284,"0x742C95602D7f67b8a5B48a513bcE27B844Bd87A0",2800000000,2800000000,3319172,1627640895,1620054939
15203,"0xd67D00aB2D1594446b68b6E42FA723232AE8e5b0",10553933199,10553933199,3302706,1626431295,1619553568
11840,"0xbbee7Dda7013061E027cC00B265d98f592553D98",102600000000,102600000000,3266576,1631269695,1618422838
15075,"0x83E3187D3D64749B252d93A98E501C18c9974F2f",1319449292,1319449292,3299298,1625221695,1619450508
77062,"0x688f03D4692161469e511720D6F55e8c01E71085",31982658442,31982658442,3385710,1630060095,1622131281
76484,"0xd17987b252197D2bE8Ba7b87C3ee46dc14515d79",26336277298,26336277298,3376820,1627640895,1621856351
28728,"0x3028e0653ff6A08e93B594F1C99652feF548e0ad",2500000000,2500000000,3342358,1707474495,1620760995
77912,"0xD0789AC5946A2dc78dE3770DD6C4A97F7D845981",2485136071,2485136071,3388380,1627640895,1622214259
28284,"0x6e5ba5499bd4BBA442Dc88242F9c7929AD3151eE",10000000000,10000000000,3334572,1626431295,1620524090
10432,"0x81B8360468F7D79dc143681E8011FF6F8541E927",4907559572,4907559572,3244724,1702636095,1617709269
14887,"0xd4c4Acb86327886D26cBB77BE4772F4CFD8676ed",500000000,500000000,3293295,1638527295,1619265896
76527,"0x7a864c3d1FcAd4E86d261A720AD8dF6B9859A0Df",1500000000,1500000000,3377533,1628850495,1621877819
11404,"0x26Ce0D5b3ea8F5ee71145B84c7c4185306e858ed",6152528063,6152528063,3264184,1628850495,1618341719
28402,"0xBc4d531548A2dc3E43a851b1a15261780d8B8177",13415738174,13415738174,3338523,1705055295,1620643512
77911,"0xC504E005504C2207e74CA847Be48DeE5040aD9D5",397600569,397600569,3388219,1637317695,1622209318
630933,"0xBf7271798AE210eBDD6D26a7D2e944592E7c7e1b",245000000,245000000,3431788,1626431295,1623588380
14501,"0x1A08De0ce161ce2796Dd000873c7716bdf5D39c1",200000000,200000000,3286299,1627640895,1619053471
683891,"0xaF1B75568c5649ae543694109fBf93f65263e19D",110868969079,110868969079,3438547,1627640895,1623808268
16376,"0x6C54dEE0A69E004bbe0F64c377278c5114e79fA1",5000000000,5000000000,3319890,1640946495,1620076702
696188,"0xDdD6dF63f28077e67F22F9531AddC279f041032F",3200000000,3200000000,3454093,1707474495,1624313174
704344,"0xc25CcA58b149ff5e1752042567648Ba5381e4349",1746338306,1746338306,3450296,1626431295,1624187457
12652,"0xDd91B25B0103548b5655F5830d16D33f93e65A70",129000000000,130000000000,3271256,1680863295,1618577614
704080,"0xB9Af8F3FBb6660FaDCF2Db421FC2a08E14Eb88C6",3125251844,3125251844,3449508,1628850495,1624161303
15149,"0x88366EFa29326b48C7F769aDB206007889178438",5500000000,5500000000,3301254,1630060095,1619509848
16466,"0x23B1fb82c3F86c62473D7c2f5c46BB8bE3f0A4d3",10000000000,10000000000,3321273,1655461695,1620116973
15759,"0xCb5503e358cA8A41cCc2b2F5a502459dF193884b",500000000,500000000,3311453,1634898495,1619825765
613772,"0xDE3fa0cf9Edd3dA75162C1B998cbC6527e3ca017",1635592904,1635592904,3420864,1634898495,1623233673
28542,"0xfe4909B49995A646f7BabF579BC5B4Ca8DeDc13b",2900000000,12833231214,3340262,1650623295,1620695532
49723,"0xC1926E9300aec5054657479D993491cb6751c187",100000000000,100000000000,3363879,1688120895,1621444144
16947,"0x671993e3190f696cEAA67AEf02c10fED01A020Da",36000000000,36000000000,3330718,1637317695,1620400382
14695,"0x00Fb98b676e6677b9B20c5A2A1Ed51D45734FFea",287227891,287227891,3288775,1632479295,1619128166
12570,"0x96efB884224B41B09Cfd6F4a06F9E35E59DD69b4",600000000,600000000,3269782,1644575295,1618527242
11114,"0x2907420c93aa200D654F198d55C51544A8128479",23217841002,23217841002,3251107,1705055295,1617918166
76624,"0x28a5FDb835981385fE1658c22B1c439dc6c9A302",1100000000,1100000000,3380193,1637317695,1621957901
695055,"0x064823bff2072457bF54842c9A4C039c7a7B4b8C",10197719802,10197719802,3453143,1628850495,1624280696
11601,"0xb6B78Efe928dd52b8F1ac60657Fd00355a7d0815",3000000000,3000000000,3265841,1625221695,1618397236
15664,"0xcA332DB422b265d804BebCb61D037f0F2Dab5F80",12500000000,12500000000,3310985,1680863295,1619811362
10862,"0x8D51cC24A8cA14d48982b9859077188a9a819671",6592943714,6592943714,3245505,1707474495,1617734749
10918,"0x7055f4093B579caE84F043d4Eda45FeDd9b0A437",8419823336,8419823336,3245891,1682072895,1617747271
28702,"0xD3A5305Ed069B944E3c338289d713A39846630Ef",100000000,100000000,3342178,1653042495,1620755112
14416,"0x722FEAb91c7484C66DA25251b40E63254ccC4663",920673663,920673663,3285314,1631269695,1619021755
11746,"0xA9b0c16b23F036e5a5CAA249C301f1FF431E2A60",10338948233,61694741166,3266083,1630060095,1618405922
29720,"0xe53b7D29fc37EAeABBb2158bBFe8B599F912e12d",100000000,100000000,3349485,1626431295,1620985563
28660,"0x7C8488Fe200cf2Ad9E98660C9ce11F6E0b835d03",20000000000,320000000000,3341846,1625221695,1620744826
681144,"0x1627Cf520C4328076f2313E468C4F449849631B2",121012831,121012831,3435021,1632479295,1623693684
21941,"0x8cf8DAa0e72ACA8fe5928A943C8C9096d14Fb237",1110253220,1110253220,3331861,1669976895,1620437896
76190,"0xdE609F62c9000EE25488E5Bc5443FDbA15B1b809",1000000000,1000000000,3367590,1707474495,1621567697
16600,"0xa7DbeE7f9CCDd8c91B75067CD31cF0b6d594fbfb",5000002417,5000002417,3322869,1630060095,1620164367
15594,"0x10E6dAD4bB48ae5F8B73D140d61dc2057Df25a5f",2500000000,2500000000,3310508,1625221695,1619796813
693169,"0x669121522AEf644a79342007133d033c04Cb39be",4955563334,4955563334,3446922,1626431295,1624079809
12872,"0x0544A863c353A33717b29C56c90f6b19ebD28C4b",86963241274,215575225522,3281566,1626431295,1618903862
11615,"0xCB9D245875Ab7377Fea51E6700715c9dE249DFe4",7100000000,16615000000,3265869,1625221695,1618398143
15984,"0x2b5cf931E84A64459B00b2ca023612f194FAC767",100000000,100000000,3314408,1632479295,1619913431
681762,"0xcaEFcdf660B66580663be99a7022e9Acf29D3ecf",5551993626,5551993626,3435385,1625221695,1623706362
605873,"0x04EaD9464E267451846238A0a18aDa31F543a315",50000000000,50000000000,3408282,1626431295,1622839871
78242,"0xa89538f7ED2A93C9de110b8d58092307Ce712B02",7250265659,7250265659,3393066,1653042495,1622357807
620067,"0x1EEe213155050E6efE37103a82f3C8263ACb1425",6861567497,6861567497,3426539,1625221695,1623420569
76609,"0x92f624F3ce15B622A341D60e042c9114184FBE3a",10000000000,10000000000,3379661,1631269695,1621942113
28659,"0x1Fc4114c349629882185Ab7b03061C2De1B311DC",2650427177,2650427177,3341843,1628850495,1620744663
28393,"0x88603E74577F3064B4460a505adaD7c8473DAE72",1388482791,1388482791,3338379,1640946495,1620638971
14922,"0x9E05fa03318a1Db76455b53b76EDECA76BaAB9f5",64000000000,64000000000,3294151,1706264895,1619291819
605624,"0xC8Bf4f837DC2ab91362B5a43D0B89c58539E783A",6176011212,6176011212,3407611,1707474495,1622818326
76634,"0xb241ff4c546c385526BF5Fbe623f470517329220",2907953820,3007953820,3380395,1682072895,1621964365
27525,"0x9575295dea3Df23b934D610afA6D9DD8a655Be5B",684718615,684718615,3334293,1626431295,1620515152
11750,"0xDA4716309b638E0B11c194a50BE3C382f29dF4d5",1694741166,1694741166,3266092,1643365695,1618406230
12891,"0x0974bf6913c762EB143eE7a1e244166E4eB2B5a4",1093429874,1093429874,3282142,1631269695,1618922111
610056,"0x523633dCDadae78255aaf0adfCa83c0c6dAcad79",25507399343,25507399343,3419920,1625221695,1623203041
16198,"0x11D0315bb83b5F297A707a7A0719AB007288533d",1000000000,1000000000,3318178,1637317695,1620026090
12585,"0xc54Cc9bd129D6D80Ca9Ba08287017e9EDb0ab1e2",20000000000,20000000000,3269975,1692959295,1618533410
28304,"0xf407EAC6db867d4D8126f4c4a73F04aA2d052f57",268905583,268905583,3335590,1627640895,1620554583
692103,"0x863e2ff213D50655b2652bF5e683B0B4D701d2Ee",477273519,477273519,3443286,1630060095,1623962532
16801,"0x6098D809123EF0B59D4e47a54D4d16688DF2D07b",400000000,400000000,3327882,1642156095,1620314439
16879,"0x427cadBC380834c84503423510d78E07827A8E93",200000000,200000000,3330232,1631269695,1620385060
620085,"0x63b68919A474e9E9633FcCE41c4aeF18A5e2B3ad",20000400000,20000400000,3426729,1627640895,1623426442
9220,"0x9dD9EF77Bd909B6386E9cCC8aC38D75a0E6965EE",808081000,808081000,3358513,1707474495,1621268800
11552,"0xCe99C908434788Bb93f53D79f5d81FD2ddB56895",200000000,200000000,3265052,1630060095,1618371203
11411,"0xbB146f7191AC6bA2710B973C080B07bC0B835A83",3765394368,3765394368,3264067,1649413695,1618337150
14540,"0x1211484a0fb5811B5D07D9f3cB195B829EEc34Da",1000000000,1000000000,3287205,1634898495,1619081315
605849,"0x524E20dBBFD6F0949Ec3Ac600aa6A382D25016aF",458459067,458459067,3408196,1707474495,1622837169
28478,"0x3028e0653ff6A08e93B594F1C99652feF548e0ad",5000000000,10100000000,3339572,1625221695,1620675223
13104,"0x560e091f5D4237b8A66089AD6B284fC488409AA6",4982804179,4982804179,3283747,1625221695,1618972119
14473,"0x2E45566D1e1824566b045896807518e08b50fD90",2840229163,2840229163,3285908,1679653695,1619041401
16701,"0x1455c0eB0739d6c4Aee84170958C7F2E88DC9dAd",2707603867,2707603867,3325477,1650623295,1620241372
28746,"0x53c96C0aBff344e117433b93244AB52e8A171721",2789036398,2789036398,3342626,1646994495,1620769104
682659,"0x1b3C1620730fe4B96b99D2B8F3B6b0DaF5F5d3Ce",305369033,305369033,3436414,1630060095,1623739987
15032,"0x03fF1B9a48FBA6B5D0b6c8Da5cA723471c1C655F",1833381922,1833381922,3297281,1638527295,1619388056
29812,"0x1EcA669aa2bcB7B1F03ffeEb4eD1034C86d77d7f",5000000000,5000000000,3352444,1651832895,1621078230
687298,"0xAE30d834bE2Dc2f67d809DDe43eeEc346BbA892a",40057867259,40057867259,3441327,1627640895,1623899841
28468,"0x6bd755dc0d5f8d3740B705b76d63074a4cef1B95",2000000000,4200003479,3339523,1627640895,1620673888
620072,"0x73c3Efe353c9b3c60BF236e6502953F51CB121E3",5137048,5137048,3426614,1625221695,1623422833
15186,"0x39D9949576b2C884773A6b6CC8e4259f2D7f908C",1470000000,1470000000,3302418,1633688895,1619544603
76684,"0x0487248d0fFbCD2cE5fC75AB27640E16ced7Ad66",1364821304,1364821304,3382157,1707474495,1622020315
10958,"0x5D92fCAbF327456bBA33d64da8721C56a69b08d0",10300000000,10300000000,3246909,1628850495,1617780726
14461,"0x3b7232fCCCB2988b358b20f2FDb499fC5e1FB0a9",25677896466,25677896466,3285760,1703845695,1619036390
15480,"0x93002398DA076a28581753A1dADd36152594c764",300000000,300000000,3309720,1705055295,1619773639
630906,"0x1A092501f55B6A4AB7287346e33c288786AB1a54",495640203,495640203,3431731,1637317695,1623586510
16415,"0x2578200F642b2E8eb464b2483B23EC3012fb2414",3323403236,3323403236,3320417,1625221695,1620091742
29792,"0x09FdCFD6f607a06fD4Aeed74F5cE6548C8eaf3fC",26000000000,26000000000,3351608,1632479295,1621052565
12572,"0xb42946631FBf2bd791505E183229d103B5B85daf",102511585866,102511585866,3269802,1705055295,1618527854
78180,"0x23717381dc1c93b15592296b0d933302c46102cF",402324248,402324248,3391208,1642156095,1622301380
12247,"0xd2483549f3f3D2015cC8385A53306516AEfedb96",45531009552,45531009552,3267991,1654252095,1618469850
28566,"0xe7452D832aE9fc194CE6f9a020c8C76C8b1144b4",600000000,600000000,3340963,1636108095,1620717626
14959,"0xa7352C258cb28C8972B8b24ab792E6552bC69870",3397164064,3397164064,3295217,1705055295,1619324817
12697,"0x241c7b30A407369F5C9427a71bbCD0E0569eAade",509664799,509664799,3272252,1636108095,1618610116
10418,"0x61f95908E01d1A7A2301583D67281B80059781Ae",23075184880,23075184880,3244706,1626431295,1617708693
16566,"0x32D411D2b6f23Ae43a7eE3b60794BD45cef7ECCa",5553332866,5553332866,3322496,1631269695,1620153437
12843,"0xA6942761DE478f62957f0E2968D35c3A8180b11e",881346683,881346683,3280023,1706264895,1618854459
11458,"0x5AD482b2c0e6a988e69E607433AC8e480279500d",440782848,440782848,3264334,1639736895,1618347147
28650,"0xeD3b4F92c73e8Ff1Fc1AaF2382483D18b5809Fac",7500000000,7500000000,3341779,1626431295,1620742403
11095,"0x271bc1d79A6cA300de99E634E0a0508fa1b0DdF9",205423171733,205423171733,3250470,1657880895,1617896593
16178,"0x23d72F8AfD028385e860F7A94b980D38D53E6Bb4",9406643,9406643,3317464,1646994495,1620004171
15284,"0xd81404711B0050F9bbF9684f468B6DA5C0F50Fc2",5000000000,6584804354,3305451,1640946495,1619636778
12551,"0x711DdB4EDBd48062cAfc9A61914F512fD4fBb63F",10016670452,25033340904,3269459,1705055295,1618517139
11003,"0x71cE27e564eF18eB811139FdD877E8f5b90892D2",102711585866,102711585866,3247822,1630060095,1617811009
11599,"0xCB9D245875Ab7377Fea51E6700715c9dE249DFe4",9515000000,9515000000,3265839,1625221695,1618397125
16450,"0x90A5dDfF7DFa68e0BF7ef65e595eFBC4f5aB27Fd",11253249008,12141819795,3320977,1632479295,1620108366
80261,"0x4cad2d2Ca48FD96862A9b9af11e81f534381a6F5",475500797,475500797,3396611,1640946495,1622469180
609836,"0xD21C9836211ed19E97A5b7be564e8F81Ec77e740",108500000000,108500000000,3419326,1627640895,1623184447
28625,"0x41B18AF506B68EFa58f1ed6Ca92c879Bac5819b9",38680862418,38680862418,3341607,1627640895,1620737606
30048,"0x6e5ba5499bd4BBA442Dc88242F9c7929AD3151eE",10000000000,20000000000,3361413,1639736895,1621361668
29525,"0x9db7a795C6e3EE2e9EB278FFd804fb09F2ff417B",11493285073,11493285073,3344754,1637317695,1620835409
16581,"0xE8b32556ee5884056d9BF4f52E269a2ab190C67B",2500000000,5500000000,3322707,1651832895,1620159183
30033,"0x717f8eCbE2eF5720F2d05e43950886D993AE74D0",3003815014,3003815014,3361031,1627640895,1621349924
13098,"0x76742dd34b063396D405905C8d533A19169a7AB1",982093926,982093926,3283658,1640946495,1618969561
10834,"0xc953218c2117fDB8F6B793fA6d1F7BB6A4654052",51355792933,51355792933,3245342,1705055295,1617729650
10836,"0x49bF21c5035735ed6E2debC9d5478A4c2EFaB072",77752670501,77752670501,3245345,1640946495,1617729763
16504,"0x523dF56481b1F7791492735ABe170F3E9Bd63a59",10000000,10000000,3321548,1707474495,1620125324
687215,"0xD6DA9024B0c645d513C6992F25Bc0D9CD09A5fde",1200000000,1200000000,3441041,1706264895,1623890720
620548,"0xD2c48090A6fb140AC4268282DFCcbEbC556D9d33",1131484748,1131484748,3427944,1640946495,1623465897
691907,"0xC1926E9300aec5054657479D993491cb6751c187",500000000000,500000000000,3443060,1625221695,1623955040
15356,"0x5C9359DcD2C749c368CDe85dfE9A5230d1760c47",1500000000,1500000000,3307494,1707474495,1619703689
76682,"0xFdE6bdaDcC0c46b902Bf815ac040523BF950C42d",5800000000,5800000000,3382071,1706264895,1622017495
78229,"0xE74Acf3B57d092dB0E2f71F0435Bab6eD95c3A72",102302342,102302342,3392447,1707474495,1622339363
694563,"0x5Ae9cc76306E06261aF66a2F2b38E54CAE7629Ab",1470810065,1470810065,3451510,1626431295,1624227070
82014,"0xe59879ad32F07053B76A95cd4Fbff636520c4C45",10000000000,10000000000,3399891,1644575295,1622574411
14855,"0x698Ed88b34bf29850a8c11a3d32d03E94414FfDf",16509260259,16509260259,3292252,1672396095,1619233957
619899,"0xED1500366Eca6b0311313Bc1E566cCDddC4c7931",10000000000,10000000000,3425738,1655461695,1623394884
30079,"0x6FfDe9a758a68a29af3D9354a9b69dafbe96723b",1983675181,1983675181,3362788,1627640895,1621406655
21942,"0x1DE4b95E50D38cCEabb9d613f59EacF092eFDe47",16877036,16877036,3331867,1627640895,1620438077
29861,"0x13881d4b27c55D5c2Ff8ef145AE6692BBfe29DE5",1026697362,2305449251,3355282,1628850495,1621167409
16209,"0x56338C3303265Ee9077acB98cb7731CB4EA51340",1500000000,1500000000,3318351,1650623295,1620031304
34334,"0x2746BF8DD83dbfAa7Ea89955b3749A62ec8b57B5",20000000000,20000000000,3364010,1651832895,1621448779
28436,"0xAe8C5C72b63f7b060058E222a159Fcfd9c5Cf5F7",40000000000,462648233360,3339340,1639736895,1620668203
76240,"0xa40E5754544b8d5592AB30F3D1e172c27524435B",5000000000,35776050127,3369213,1628850495,1621619649
15856,"0x6e401B6C8748EC9D1231679Cb0084b287583D764",100000000,100000000,3312814,1639736895,1619866538
16163,"0x03286AF628fA73BACda875270a4251b24e24a467",90000000000,90000000000,3317071,1627640895,1619992492
14460,"0x01081b1821383E48289828B8B1d03ee8e5b31E44",7248781538,7248781538,3285753,1628850495,1619036152
28802,"0x70dc8aC25adbfa6DD88B7e55D455fEb427CC7FF7",5000000000,5000000000,3343982,1653042495,1620810793
14239,"0x47F8f512B0b139be967cDe643918AD8e4b17dBcE",19735400000,19735400000,3285135,1707474495,1619016282
14705,"0x867341857eE0CdF6Cb484A1a80EA3E1713e170a9",1452473284,1452473284,3288839,1639736895,1619130303
16251,"0xbc6473d981c64cfd51bD4C0Ea0E1549b8e225F3e",200000000,200000000,3318702,1646994495,1620041119
28645,"0x8325B8005b99eb01B6588A4414539e047179c9E4",7500000000,19500000000,3341758,1627640895,1620741845
29783,"0xF70Fd6db670ebEB6EaB79433Fa9d7460246139a9",1900000000,1900000000,3350989,1679653695,1621033322
12621,"0x0361FeEd2783a0A953B1A9e94A53494Ed09B65ef",513105921,513105921,3270659,1707474495,1618557862
15088,"0x29530279e253835272351920075d51E9a61cD0De",1361867210,1361867210,3299633,1626431295,1619461390
12587,"0xe0959aba474D69240c402aB61A3bde02a5e4D20E",9887345034,9887345034,3269985,1632479295,1618533709
29587,"0x6eE7fe8d2fB35268D73aD9fF5607393aF0001363",27615640775,27615640775,3345863,1637317695,1620870423
631694,"0xD346b48De240Ca97a8Bbe974409Ba14fEfB7028d",200000000,500000000,3433678,1705055295,1623649194
25643,"0x823b646d11A681b1Fb90070E5a803689877f9038",100000000,100000000,3333579,1627640895,1620493213
12350,"0xc896E266368D3Eb26219C5cc74A4941339218d86",2103368940,2103368940,3268521,1636108095,1618487150
41261,"0xfb15339d187A76AF62698F73D700E1F8536f03BD",1229890886,1229890886,3364778,1630060095,1621475453
16605,"0x60A68d6D5dD85776290f3d53A1269655FB006327",38864291114,38864291114,3322906,1633688895,1620165489
14675,"0xf6B6B5466f88266F4937e1306f8De051c2d5113D",427135793242,427135793242,3288567,1632479295,1619121900
16207,"0x23d8C6F61f38ce861144dbD82f773ADd3A123bcd",805081983,805081983,3318345,1650623295,1620031076
11631,"0xCF168854AFe73808401C4F3EfDa1bb28D6618661",90000000000,90000000000,3265988,1628850495,1618402270
16148,"0x7c125C88Ec57008898cD09565006DBff77C7FeF2",30663740,30663740,3316898,1686911295,1619987380
15401,"0xFB8636F80a2B1206B9AFdA4c925d3d628Ec68648",674076655,674076655,3308581,1707474495,1619738004
28301,"0x95641Ebc69A2f32131d810b8F317f6F7663e809A",10000000000,10000000000,3335553,1625221695,1620553342
606502,"0xbCB1c9373B1214ce96ce847160E33660aA293fC8",159513211,159513211,3413324,1630060095,1622994556
10848,"0x4d40e2541F943e48EC81Dcce70647386b0E89132",10262941659,10262941659,3245465,1707474495,1617733478
12971,"0xE6D28ABf7E4FA112d4D00Ea4Fb01E675d24C0306",500000000,500000000,3282929,1706264895,1618946703
15918,"0xc27bDc0E8b8E3531CDe0a10d766108D0E9d8bD9d",5601306147,5601306147,3313652,1633688895,1619891418
693346,"0x6F6C35B133645D39316B4C8Aab466515EebECBfa",5754607024,10754607024,3447813,1626431295,1624106760
10404,"0x04aDDC2569DFdf5649Ff15603c935F081f17CB8f",17913352506,17913352506,3244697,1627640895,1617708324
10632,"0x1dd49b2f500F98150dC8A7ae914AE56AdC259B7a",51355792933,51355792933,3244903,1707474495,1617715436
14449,"0x1a5414ecD4Eb527570FA13414A0b34319966e058",3200001509,3200001509,3285528,1626431295,1619028691
10510,"0xA5dff29BF5E20e361271D3BA67Fb13d393B4149B",102557518488,102557518488,3244859,1640946495,1617714112
614075,"0xE23c061Aa74319092FA338a35E7481A786a52C84",2000000000,2000000000,3421216,1655461695,1623245657
29897,"0xa1Fd71f1d707F6191A1D6442aA3DaC32495f71A6",1079583997,1079583997,3357208,1655461695,1621228330
12601,"0x80655554B3522827B66F1288197076F6acFDE79a",1784799242,1784799242,3270228,1706264895,1618542589
16709,"0x57fd996c43726E08B5db21B5541BdB30818FDD88",370242932,370242932,3325543,1628850495,1620243349
29724,"0xbBe306b2438C693494f515aD3A8d3c004400190E",10000000000,10000000000,3349595,1636108095,1620989096
28646,"0xB7ce1f161c40031564059CD0233c0B041ab8a7c0",512703598,512703598,3341759,1626431295,1620741875
79851,"0xE74Acf3B57d092dB0E2f71F0435Bab6eD95c3A72",125741838,353786019,3395723,1707474495,1622441118
692276,"0xa29609810A7516BDA18781197E083BA20489B458",328761008,328761008,3443799,1705055295,1623978852
61702,"0xCce135F1911bc285726A8Bab09BcC9C61Db4eD15",8206844266,10206844266,3365847,1640946495,1621512145
16076,"0x432898581e081bf89d1f730A2E3759Bd2BB88418",300000000,300000000,3316174,1625221695,1619966642
29781,"0x50e3DbE9A80e61f33963523116517cD7B172a73B",3103649080,3103649080,3350911,1640946495,1621030787
614424,"0x4f750503C11563D6e1e6431700B2a40F8Ce9A7a3",989401779,989401779,3421557,1630060095,1623257466
16060,"0x29Dbc30F4dCD90A6913354B306C1959039D5f97A",2200284974,2200284974,3315922,1626431295,1619959064
