"id","staker","amount","block","previous_date","new_date","timestamp"
2371,"0xa75F3902EF9b5217FCafF4A910f60A20925e450f",3125615331,3340760,1620383295,1630060095,1620711179
6435,"0x60c7C59d12b406Eb90D6523353684773DEeB9876",1309941479,3415383,1624012095,1625221695,1623057078
6396,"0x4A45b02B25111157833a09AFDC9252e01686CeEa",1000000000,3408176,1622802495,1625221695,1622836631
6247,"0xb43AAdAD4f12eebC8953A9Bf9ad8bb4e00C6428A",27605969986,3400235,1620383295,1627640895,1622585742
1976,"0x41051aA6BE8591F0bECF8F8c3CbD3FEB15b1571E",101095240,3339092,1624012095,1626431295,1620661335
8496,"0x0C0775D13cd47d7647fA4CB0035Ec3c2e34C45b9",755597652,3475112,1621592895,1705055295,1624989056
4777,"0xf6164703079311bC87177115FCeAc63Ac281C394",2563984135,3354372,1621592895,1625221695,1621138404
3129,"0x3D396c0724327CcAe085220E8ED983387D1F8fc8",83745012440,3344644,1619173695,1625221695,1620832174
141,"0x2E45566D1e1824566b045896807518e08b50fD90",10132621199,3266552,1624012095,1649413695,1618421899
2388,"0x80C82cC110c288E7a144163CceDcb067ed865bD9",32000000000,3341371,1622802495,1630060095,1620730385
8040,"0xD47427BD57cD71dDA029457412E0D32B08B90569",102271848,3435276,1620383295,1625221695,1623702615
6554,"0x99Ddc9544d33e01afE8f38C0b3b5893af2E25744",2516739934,3421244,1622802495,1673605695,1623246598
4494,"0xA22800d34b90A3BbB9399845d256029181F54519",17500000000,3352370,1621592895,1625221695,1621075878
6110,"0xC996552aB087012cBaF108CA44a6DC1644Af2CA2",52892332964,3378013,1621592895,1625221695,1621892736
8505,"0x47AB977b291623d34D0EB4C8809a92a34aF297b7",500000000,3477500,1624012095,1643365695,1625063167
5529,"0xB6a9BF1E8083179488C76F17A7B4A7818E6497f4",14960716636,3362446,1624012095,1630060095,1621395981
3777,"0x9142bcFb48Dc34757d50beCb9Ae3353f5b2e3578",9860000000,3348895,1624012095,1627640895,1620966032
9431,"0xC25B9185447BD635BBDf3a46AB7cd079fC76f927",733504875,3568001,1624012095,1630060095,1627922867
1272,"0x743A69a1235E1E296Cc044581a7Ecb19328716aC",13931900000,3330753,1620383295,1637317695,1620401702
5616,"0x962f5871E8f2F731c434f4C9EAAB7e9Ea25e8E30",22234957742,3366161,1621592895,1628850495,1621522624
1145,"0x881e0a267DD8FFA68F540d83Da58109B4De96f3b",6659319569,3325676,1620383295,1628850495,1620247202
6433,"0x99930Fb80543D2c7a7Ead7725B39873031ea7BE1",27711585866,3414629,1624012095,1625221695,1623033995
6008,"0x702979f662A5ca42176B26F9755F5515e99b021A",1026423679,3394533,1622802495,1627640895,1622402973
333,"0x43DF11674F07a607Ce054685B4A4D8623CF3ff41",771011574,3286987,1622802495,1626431295,1619074391
5869,"0x1B2dAEB7E8Ed2134AD4FFAdbe035074B6C912C72",150000000,3377695,1621592895,1626431295,1621882718
2483,"0xF14f36AD419C7026Ce544eb06aF9C9928d02F809",1000000000,3342693,1621592895,1625221695,1620771173
8135,"0x2bbbC5A3333Cc335418c96A53f8D5E67d3faA75D",2066572867,3443941,1624012095,1627640895,1623983156
6454,"0x9Ac8D36F31424a2b4D42C13aEDA9e36aF856246b",4000000000,3416589,1624012095,1625221695,1623097009
5976,"0x5BF57F8a9E1FDB554d65331cac55b1c9B24Bba11",10000000000,3385515,1622802495,1630060095,1622124345
292,"0x72172aF1BFEFB4b64f81787E6Fa538cf765dc871",2450000000,3281846,1619173695,1638527295,1618912941
2483,"0xF14f36AD419C7026Ce544eb06aF9C9928d02F809",35000000000,3342693,1621592895,1625221695,1620771173
5896,"0xD78f6BE297445bef3291dc6E7e5A1eBB9c7D4AeB",1378065808,3379133,1622802495,1627640895,1621926305
8133,"0xaa26cB9e66eDBAf69FeFC3F0847493fcec923734",34091062664,3443233,1624012095,1627640895,1623960947
